Symbol,Current_price,Future_price,Forward_Return
CME,277.8427429199219,265.489990234375,-0.04445951172137366
CMS,71.83746337890625,73.55000305175781,0.023839088858396668
KO,70.60269927978516,68.9000015258789,-0.02411660986442998
CTSH,77.06143951416016,72.87999725341797,-0.05426114911821549
COIN,204.92999267578125,343.7799987792969,0.6775484851706873
CL,89.3416976928711,77.05000305175781,-0.13758071492404694
CMCSA,33.7883415222168,27.84000015258789,-0.1760471541853483
CAG,22.957275390625,17.190000534057617,-0.2512177407133666
COP,89.8969955444336,88.86000061035156,-0.011535368093247048
ED,108.2057876586914,97.41000366210938,-0.09977085542443147
STZ,184.43780517578125,131.3800048828125,-0.28767312776467496
CEG,246.6253204345703,377.0,0.528634607897116
COO,82.30000305175781,69.91000366210938,-0.1505467670743155
CPRT,61.220001220703125,43.0099983215332,-0.2974518545584697
GLW,45.318695068359375,89.08000183105469,0.9656347495594285
CPAY,330.3299865722656,260.3500061035156,-0.2118487067883576
CTVA,62.32802963256836,61.439998626708984,-0.014247699006280649
CSGP,77.95999908447266,68.80999755859375,-0.11736790191550064
COST,1005.4824829101562,911.4500122070312,-0.09351975027050488
CTRA,25.212804794311523,23.65999984741211,-0.06158794943947512
CRWD,440.5799865722656,543.010009765625,0.23248905151200827
CCI,104.55603790283203,90.22000122070312,-0.1371134271121859
CSX,28.46748924255371,36.02000045776367,0.26530303220139034
CMI,296.6413879394531,437.67999267578125,0.4754515400430746
CVS,66.19109344482422,78.1500015258789,0.18067246601725098
DHR,198.38336181640625,215.3800048828125,0.08567574876634958
DRI,200.84616088867188,180.14999389648438,-0.10304487225752497
DDOG,105.0,162.80999755859375,0.5505714053199404
DVA,141.1300048828125,119.0199966430664,-0.15666412155306852
DAY,58.849998474121094,68.73999786376953,0.16805436951706126
DECK,116.94000244140625,81.5,-0.3030614135583224
DE,478.4789123535156,461.6300048828125,-0.035213479707658694
DELL,93.87045288085938,162.00999450683594,0.7258891326801145
DAL,43.7819709777832,57.380001068115234,0.3105851515280625
DVN,31.00470733642578,32.4900016784668,0.04790544628995812
DXCM,81.62000274658203,58.220001220703125,-0.2866944466852376
FANG,134.89471435546875,143.19000244140625,0.06149453761455852
DLR,162.26373291015625,170.41000366210938,0.05020389094871638
DG,89.3017349243164,98.66000366210938,0.10479380658980636
DLTR,84.29000091552734,99.12000274658203,0.1759402262424558
D,53.72505187988281,58.689998626708984,0.09241399632198925
DPZ,480.8821716308594,398.4599914550781,-0.17139787049342134
DASH,205.08999633789062,254.3699951171875,0.2402847513737672
DOV,172.87518310546875,181.4600067138672,0.049659086134769014
DOW,29.257570266723633,23.850000381469727,-0.1848263487349206
DHI,126.97945404052734,149.0800018310547,0.1740482187257919
DTE,134.18338012695312,135.5399932861328,0.010110142984147317
DUK,119.45153045654297,124.30000305175781,0.040589455628437854
DD,66.4972152709961,81.6500015258789,0.2278709896817583
EMN,76.1479721069336,59.52000045776367,-0.21836394573737933
ETN,297.8027038574219,381.55999755859375,0.281250951103762
EBAY,68.11298370361328,81.30999755859375,0.19375180967561093
ECL,254.1443634033203,256.3999938964844,0.008875390596739056
EIX,53.19914627075195,55.380001068115234,0.040994169084293756
EW,75.6500015258789,82.44999694824219,0.08988757812565396
EA,150.7381134033203,200.05999755859375,0.32720247747367004
ELV,405.96539306640625,317.20001220703125,-0.2186525806766369
EMR,107.42061614990234,139.57000732421875,0.2992851123610468
ENPH,45.560001373291016,30.510000228881836,-0.33033364114936253
ETR,83.91238403320312,96.08999633789062,0.14512294514083837
EOG,108.90447998046875,105.83999633789062,-0.02813918805845011
EPAM,160.36000061035156,163.5399932861328,0.01983033589222857
EQT,51.5387077331543,53.58000183105469,0.03960700971528722
EFX,263.29266357421875,211.10000610351562,-0.19823058023031737
EQIX,865.8778076171875,846.010009765625,-0.022945267423167676
EQR,70.24520111083984,59.439998626708984,-0.15382121928986067
ERIE,361.3011474609375,292.6400146484375,-0.1900385130105998
ESS,287.3819580078125,251.77000427246094,-0.12391854374651956
EL,58.861846923828125,96.69000244140625,0.6426600165389093
EG,346.3630676269531,314.5199890136719,-0.09193554853133915
EVRG,67.9170150756836,76.80999755859375,0.13093894767018582
ES,57.45486831665039,73.80999755859375,0.284660459959729
EXC,45.66215515136719,46.119998931884766,0.010026766783123893
EXE,103.7427978515625,103.30999755859375,-0.004171858692186134
EXPE,161.09983825683594,220.0,0.36561279254211015
EXPD,111.82095336914062,121.9000015258789,0.0901355949225864
EXR,146.31173706054688,133.5399932861328,-0.0872913139506289
XOM,104.27043914794922,114.36000061035156,0.09676339281631177
FFIV,268.80999755859375,253.0500030517578,-0.058628751348433976
FDS,432.2641906738281,266.79998779296875,-0.38278489509604796
FICO,2048.169921875,1659.530029296875,-0.18974982906806095
FAST,40.6556396484375,41.150001525878906,0.012159736797067116
FRT,94.33818054199219,96.19000244140625,0.019629612197044358
FDX,216.92047119140625,253.82000732421875,0.17010628794113716
FIS,78.01654815673828,62.52000045776367,-0.1986315476024579
FITB,36.44534683227539,41.619998931884766,0.1419838895599915
FSLR,130.5399932861328,266.94000244140625,1.0448905789070784
FE,42.208961486816406,45.83000183105469,0.08578842541220259
FI,184.3699951171875,66.69000244140625,-0.6382816932927867
F,9.997897148132324,13.130000114440918,0.3132761739696124
FTNT,106.18000030517578,86.43000030517578,-0.1860048968095292
FTV,50.78544998168945,50.34000015258789,-0.00877120965280741
FOXA,49.24311065673828,64.6500015258789,0.31287403788396523
FOX,45.93757247924805,58.40999984741211,0.27150819460036524
BEN,19.515676498413086,22.610000610351562,0.15855582112104036
FCX,37.34245681762695,41.70000076293945,0.11669141017137324
GRMN,190.210205078125,213.94000244140625,0.12475564785566955
IT,427.489990234375,248.33999633789062,-0.41907412568482333
GE,207.14401245117188,308.95001220703125,0.4914744990751647
GEHC,70.46590423583984,74.94999694824219,0.06363492757283994
GEV,395.98248291015625,585.1400146484375,0.4776916654194495
GEN,25.714946746826172,26.360000610351562,0.025084783175956037
GNRC,114.55999755859375,168.02000427246094,0.4666550964836056
GD,270.4479064941406,344.8999938964844,0.27529178675286503
GIS,54.0906867980957,46.61000061035156,-0.138298968465076
GM,45.03970718383789,69.08999633789062,0.5339796960909855
GPC,118.43792724609375,127.30999755859375,0.07490903056809965
GILD,102.23902130126953,119.79000091552734,0.1716661543789629
GPN,78.3714828491211,77.76000213623047,-0.007802336904455835
GL,121.3211669921875,131.50999450683594,0.08398227421686892
GDDY,176.27000427246094,133.1300048828125,-0.24473817634319023
GS,560.2929077148438,789.3699951171875,0.408852377476337
HAL,20.275529861450195,26.84000015258789,0.3237631931690576
HIG,124.66485595703125,124.18000030517578,-0.003889272948124096
HAS,60.5832405090332,76.30999755859375,0.2595892348679438
HCA,346.6748046875,459.67999267578125,0.3259688516739672
DOC,17.211393356323242,17.950000762939453,0.042913864747902944
HSIC,65.30000305175781,63.20000076293945,-0.032159298478958175
HSY,160.7517547607422,169.6300048828125,0.055229568941778696
HPE,16.649568557739258,24.420000076293945,0.46670467715769964
HLT,240.62278747558594,256.9599914550781,0.06789549797377271
HOLX,54.15999984741211,73.91000366210938,0.3646603373401037
HD,360.2249755859375,379.5899963378906,0.05375812912598362
HON,199.7532501220703,201.3300018310547,0.00789349714220326
HRL,28.673906326293945,21.59000015258789,-0.24705061434932984
HST,14.4347562789917,16.020000457763672,0.10982133318586974
HWM,153.8704376220703,205.9499969482422,0.33846371097018235
HPQ,25.401262283325195,27.670000076293945,0.08931594688733543
HUBB,353.6761169433594,470.0,0.3288994576788732
HUM,256.6307067871094,278.19000244140625,0.08400902574835524
HBAN,14.79834270477295,15.4399995803833,0.04336004973066317
HII,227.51046752929688,322.0199890136719,0.41540735470645923
IBM,242.2886505126953,307.4100036621094,0.26877591258036193
IEX,179.3118133544922,171.4600067138672,-0.04378856302736896
IDXX,471.8999938964844,629.510009765625,0.33399029012005843
ITW,239.3711395263672,243.9199981689453,0.01900337129855648
INCY,62.529998779296875,93.4800033569336,0.4949625009089875
IR,76.69257354736328,76.33000183105469,-0.004727598769190855
PODD,257.010009765625,313.010009765625,0.21789034618172284
INTC,20.6200008392334,39.9900016784668,0.9393792459202213
ICE,172.50299072265625,146.2899932861328,-0.1519567708751653
IFF,78.11968231201172,62.970001220703125,-0.19392911802688131
IP,44.963409423828125,38.63999938964844,-0.14063457631904197
IPG,24.72269058227539,25.65999984741211,0.037912914940120244
INTU,629.6755981445312,667.5499877929688,0.06014905097171017
ISRG,529.4199829101562,534.280029296875,0.009179945116547501
IVZ,14.077906608581543,23.700000762939453,0.6834889889447426
INVH,34.80886459350586,28.149999618530273,-0.19129796541016456
IQV,153.47999572753906,216.4600067138672,0.41034670797184264
IRM,94.24860382080078,102.94999694824219,0.09232384114661016
JBHT,132.7250518798828,168.86000061035156,0.27225416919159434
JBL,150.2325897216797,220.88999938964844,0.4703201202806155
JKHY,172.9733123779297,148.94000244140625,-0.13894230044004138
J,124.83747863769531,155.80999755859375,0.24810272731306293
JNJ,153.66505432128906,188.8699951171875,0.22910180165160085
JCI,88.59823608398438,114.38999938964844,0.2911092189376709
JPM,250.08348083496094,311.1199951171875,0.24406455827646908
K,81.7077865600586,83.05999755859375,0.01654935294987125
KVUE,23.546443939208984,14.369999885559082,-0.3897167690094173
KDP,33.86524963378906,27.15999984741211,-0.19799794358187126
KEY,15.125224113464355,17.59000015258789,0.16295798466413539
KEYS,148.52000427246094,182.9600067138672,0.23188797098487712
KMB,127.87643432617188,119.70999908447266,-0.06386192487092074
KIM,20.637500762939453,20.65999984741211,0.0010902039317212191
KMI,26.54934310913086,26.190000534057617,-0.01353489514208195
KKR,116.59542083740234,118.33000183105469,0.014876922105468416
KLAC,694.9708862304688,1208.739990234375,0.7392670890008021
KHC,27.807682037353516,24.729999542236328,-0.11067741967787882
KR,71.31024932861328,63.630001068115234,-0.1077018848315307
LHX,217.70431518554688,289.1000061035156,0.32794798236828254
LH,246.3015899658203,253.9600067138672,0.031093655339819958
LRCX,74.18852996826172,157.4600067138672,1.122430607281604
LW,50.861698150634766,61.72999954223633,0.2136834157485936
LVS,37.641117095947266,59.349998474121094,0.5767331857563593
LDOS,148.0681610107422,190.47000122070312,0.2863670347528982
LEN,109.25688171386719,123.7699966430664,0.13283478991472236
LII,558.8248901367188,505.0,-0.09631798992265767
LLY,820.1339111328125,862.8599853515625,0.05209646088129008
LIN,452.061767578125,418.29998779296875,-0.07468399720248751
LYV,133.77000427246094,149.52999877929688,0.11781411380339193
LKQ,38.689605712890625,31.959999084472656,-0.1739383615939977
LMT,466.1645812988281,491.8800048828125,0.055163829719400904
L,87.9898681640625,99.55999755859375,0.13149388260200634
LOW,224.88243103027344,238.1300048828125,0.05890888759894137
LULU,277.3599853515625,170.5399932861328,-0.38513122911378866
LYB,55.636260986328125,46.41999816894531,-0.16565208829629272
MTB,172.71981811523438,183.8699951171875,0.0645564424721314
MPC,139.97335815429688,194.91000366210938,0.3924792991481577
MKTX,223.99496459960938,160.05999755859375,-0.2854303763269825
MAR,248.19622802734375,260.5799865722656,0.049895031215210724
MMC,225.30307006835938,178.14999389648438,-0.20928732199507202
MLM,534.3064575195312,613.0999755859375,0.14746877369253206
MAS,61.685054779052734,64.76000213623047,0.049849146899387006
MA,557.8975830078125,551.989990234375,-0.010589027365179988
MTCH,30.34347915649414,32.34000015258789,0.06579736574691543
MKC,75.0445327758789,64.16000366210938,-0.14504093384492464
MCD,308.4494934082031,298.42999267578125,-0.03248344038990537
MCK,706.8657836914062,811.3400268554688,0.14779926483140177
MDT,84.15095520019531,90.69999694824219,0.0778249246543511
MRK,81.54987335205078,85.9800033569336,0.05432418007270155
META,596.15869140625,648.3499755859375,0.08754595870535074
MET,76.65277099609375,79.81999969482422,0.04131916769051796
MTD,1100.010009765625,1416.2900390625,0.287524682947443
MGM,31.969999313354492,32.029998779296875,0.001876742797342503
MCHP,47.21482849121094,62.41999816894531,0.3220422516321292
MU,80.59362030029297,223.77000427246094,1.7765225515207126
MSFT,433.769287109375,517.8099975585938,0.1937451842412897
MAA,164.20846557617188,128.22999572753906,-0.2191024057279396
MRNA,27.610000610351562,27.15999984741211,-0.016298469865688395
MHK,104.69000244140625,113.63999938964844,0.08549046460526538
MOH,318.0400085449219,153.05999755859375,-0.5187398017662466
TAP,56.501216888427734,43.720001220703125,-0.22621133440300092
MDLZ,66.74308776855469,57.459999084472656,-0.1390868926573047
MPWR,634.4219360351562,1005.0,0.5841192476426419
MNST,60.04999923706055,66.83000183105469,0.11290595637193254
MCO,463.0171813964844,480.29998779296875,0.037326490443310364
MS,118.6681137084961,164.0,0.38200561949488837
MOS,30.12209129333496,27.450000762939453,-0.08870866582184334
MSI,404.43035888671875,406.7099914550781,0.005636650459759134
MSCI,552.3182983398438,588.5499877929688,0.0655992922233974
NDAQ,77.71762084960938,85.48999786376953,0.10000791235234038
NTAP,91.48590850830078,117.77999877929688,0.2874113696822539
NFLX,1156.489990234375,1118.8599853515625,-0.03253811550516436
NEM,51.1198616027832,80.97000122070312,0.5839244998326588
NWSA,27.48625373840332,26.5,-0.035881708281887234
NWS,31.801694869995117,30.469999313354492,-0.04187498691766517
NEE,66.04080963134766,81.4000015258789,0.2325712234642364
NKE,57.90229415893555,64.58999633789062,0.1154997790000869
NI,38.78143310546875,42.11000061035156,0.08582889383769152
NDSN,191.4332733154297,231.9499969482422,0.21164932788905522
NSC,223.27047729492188,283.3800048828125,0.2692229098811434
NTRS,96.23480224609375,128.6699981689453,0.3370422670990435
NOC,487.16357421875,583.4500122070312,0.1976470390724368
NCLH,17.3700008392334,22.420000076293945,0.290731087683898
NRG,116.33304595947266,171.86000061035156,0.47731024484842444
NUE,121.96047973632812,150.0500030517578,0.23031660236297608
NVDA,114.485595703125,202.49000549316406,0.7686941684632986
NVR,7124.0,7210.81982421875,0.012186948935815553
NXPI,186.4076690673828,209.1199951171875,0.1218422297936391
ORLY,93.75733184814453,94.44000244140625,0.007281250221235139
OXY,40.16987991333008,41.20000076293945,0.025644110757411975
ODFL,157.4439697265625,140.4199981689453,-0.10812717430323443
OMC,75.63399505615234,75.0199966430664,-0.00811802169950287
ON,41.90999984741211,50.08000183105469,0.19494158943899556
OKE,80.72451782226562,67.0,-0.17001672097296933
ORCL,150.1498260498047,262.6099853515625,0.7489862776428045
OTIS,96.4374008178711,92.76000213623047,-0.038132494762956694
PCAR,89.29808807373047,98.4000015258789,0.10192730492318368
PKG,185.12623596191406,195.75999450683594,0.0574405809617906
PLTR,124.27999877929688,200.47000122070312,0.6130512004325698
PANW,187.6999969482422,220.24000549316406,0.17336179581236064
PSKY,11.35164737701416,15.390000343322754,0.35575038866039965
PH,615.81982421875,772.8300170898438,0.2549612511586197
PAYX,147.62332153320312,117.02999877929688,-0.20723908957044612
PAYC,226.6753692626953,187.08999633789062,-0.17463464625011368
PYPL,67.23999786376953,69.2699966430664,0.030190345683973992
PNR,92.8612289428711,106.3499984741211,0.14525727997363022
PEP,131.01669311523438,146.08999633789062,0.11504872290890965
PFE,23.344165802001953,24.649999618530273,0.05593833712474465
PCG,16.871692657470703,15.960000038146973,-0.05403682000572939
PM,168.0045623779297,144.3300018310547,-0.14091617639298742
PSX,105.0905990600586,136.13999938964844,0.295453642926189
PNW,92.50228881835938,88.5199966430664,-0.04305074205366672
PNC,162.62171936035156,182.5500030517578,0.12254380146631828
POOL,304.2949523925781,267.05999755859375,-0.12236468117928778
PPG,109.07453155517578,97.75,-0.10382379271963431
PPL,35.60475158691406,36.52000045776367,0.025705806951507953
PFG,75.34022521972656,84.04000091552734,0.1154731840849726
PG,158.32257080078125,150.3699951171875,-0.05023020813375087
PGR,282.5856018066406,206.0,-0.2710173530321774
PLD,103.4904556274414,124.08999633789062,0.19904773426262767
PRU,101.02890014648438,104.0,0.02940841530698396
PEG,78.23613739013672,80.55999755859375,0.02970315567688036
PTC,160.08999633789062,198.5399932861328,0.24017738664375068
PSA,294.10052490234375,278.55999755859375,-0.052840869117490495
PHM,104.0655517578125,119.87000274658203,0.15187015032169898
PWR,320.9776306152344,449.1300048828125,0.39925640307688065
QCOM,138.18875122070312,180.89999389648438,0.3090790118478352
DGX,176.36219787597656,175.9499969482422,-0.0023372408186035855
RL,231.154541015625,319.6600036621094,0.38288437794740016
RJF,140.88853454589844,158.6699981689453,0.12620944408541676
RTX,128.9815216064453,178.5,0.38391916746530463
O,55.38947677612305,57.97999954223633,0.04676922254716058
REG,71.61424255371094,68.94999694824219,-0.03720273384823635
REGN,603.7997436523438,651.7999877929688,0.07949696011839087
RF,20.603260040283203,24.200000762939453,0.17457143751153717
RSG,249.2388916015625,208.24000549316406,-0.16449634262513071
RMD,238.93194580078125,246.8800048828125,0.033264949378758464
RVTY,93.8512191772461,93.58999633789062,-0.002783371826658181
ROK,251.60813903808594,368.3599853515625,0.4640225342464133
ROL,56.346153259277344,57.61000061035156,0.0224300556110479
ROP,564.2777709960938,446.1499938964844,-0.20934331134661535
ROST,139.71543884277344,158.9199981689453,0.13745481161737194
RCL,228.60231018066406,286.8299865722656,0.2547116708732485
SPGI,504.7987976074219,487.2099914550781,-0.03484320136202549
CRM,274.16705322265625,260.4100036621094,-0.05017761761977474
SBAC,239.60704040527344,191.47999572753906,-0.2008582243507197
SLB,34.166412353515625,36.060001373291016,0.055422530179132075
STX,92.2874984741211,255.8800048828125,1.7726399470516083
SRE,74.28479766845703,91.94000244140625,0.23766915071569225
NOW,977.3599853515625,919.280029296875,-0.059425346776188895
SHW,358.0784912109375,344.94000244140625,-0.03669164468689522
SPG,157.79371643066406,175.75999450683594,0.11385927451722334
SWKS,64.78872680664062,77.72000122070312,0.1995914266482713
SJM,112.5378646850586,103.55000305175781,-0.07986522277149692
SW,40.49526596069336,36.91999816894531,-0.08828853711489074
SNA,312.8214416503906,335.54998779296875,0.07265661210007324
SOLV,67.62000274658203,69.04000091552734,0.02099967629795887
SO,89.58020782470703,94.04000091552734,0.04978547381300293
LUV,29.513452529907227,30.299999237060547,0.026650447159859706
SWK,59.92574691772461,67.72000122070312,0.1300652007505168
SBUX,83.54670715332031,80.87000274658203,-0.032038418962774214
STT,89.23216247558594,115.66000366210938,0.2961694578874981
STLD,133.9418182373047,156.8000030517578,0.17065756695907536
STE,223.69924926757812,235.6999969482422,0.05364679461355435
SYK,376.55560302734375,356.239990234375,-0.05395116320044114
SMCI,33.709999084472656,51.959999084472656,0.5413823938193528
SYF,53.64658737182617,74.37999725341797,0.3864814314820789
SNPS,472.2799987792969,453.82000732421875,-0.03908696430674961
SYY,69.80255889892578,74.27999877929688,0.06414435159682948
TMUS,247.09388732910156,210.0500030517578,-0.14991825446497353
TROW,89.33222198486328,102.52999877929688,0.1477381453320378
TTWO,219.5,256.3699951171875,0.16797264290290434
TPR,72.16472625732422,109.81999969482422,0.521796109961385
TRGP,159.8409423828125,154.0399932861328,-0.03629201010831538
TGT,95.23662567138672,92.72000122070312,-0.026424964481282526
TEL,148.74734497070312,247.00999450683594,0.6606010316048757
TDY,478.8299865722656,526.8200073242188,0.10022350750313841
TER,75.68856048583984,181.75999450683594,1.4014196245790724
TSLA,287.2099914550781,456.55999755859375,0.5896382825874054
TXN,161.884521484375,161.4600067138672,-0.0026223308233257274
TPL,1342.15185546875,943.3800048828125,-0.29711380941068355
TXT,70.9844741821289,80.80999755859375,0.13841792151978105
TMO,422.73199462890625,567.3900146484375,0.34219794540632953
TJX,128.38343811035156,140.13999938964844,0.09157381553523719
TKO,165.4208221435547,188.39999389648438,0.13891341764090626
TTD,54.09000015258789,50.279998779296875,-0.07043818381480868
TSCO,50.41897201538086,54.11000061035156,0.07320713706429227
TT,397.81097412109375,448.6499938964844,0.12779692638623694
TDG,1356.9730224609375,1308.510009765625,-0.035714057606998285
TRV,265.2406311035156,268.6199951171875,0.012740747899792956
TRMB,64.58999633789062,79.75,0.2347113256177105
TFC,38.47849655151367,44.630001068115234,0.15986862969986737
TYL,550.0,476.260009765625,-0.13407270951704545
TSN,59.711612701416016,51.40999984741211,-0.13902844821015928
USB,40.58150863647461,46.68000030517578,0.15027759868000212
UBER,84.27999877929688,96.5,0.14499289745724261
UDR,42.83318328857422,33.689998626708984,-0.21346031183968028
ULTA,395.80999755859375,519.8800048828125,0.313458497990193
UNP,215.62875366210938,220.3699951171875,0.02198798339532982
UAL,74.06999969482422,94.04000091552734,0.2696098461317878
UPS,93.0817642211914,96.41999816894531,0.035863458064903216
URI,662.4545288085938,871.1799926757812,0.3150789296324602
UNH,394.61151123046875,341.55999755859375,-0.13443985327861055
UHS,178.3555450439453,217.00999450683594,0.21672692852563957
VLO,116.973388671875,169.55999755859375,0.44956044689985664
VTR,65.59375,73.79000091552734,0.12495475431008814
VLTO,95.32612609863281,98.68000030517578,0.03518315852962235
VRSN,282.5023498535156,239.8000030517578,-0.15115749240280665
VRSK,292.9749755859375,218.75999450683594,-0.25331508580442663
VZ,42.31660461425781,39.7400016784668,-0.06088869745761398
VRTX,501.1499938964844,425.57000732421875,-0.1508131048443695
VTRS,8.432151794433594,10.359999656677246,0.22863059266986904
VICI,30.8338623046875,29.989999771118164,-0.027368045080782766
V,346.41412353515625,340.739990234375,-0.016379624603283256
VST,138.9541015625,188.3000030517578,0.3551237490248719
VMC,266.12652587890625,289.5,0.08782842688792783
WRB,71.94078826904297,71.33999633789062,-0.008351200280229235
GWW,1063.1375732421875,979.0,-0.07914081428389191
WAB,190.90411376953125,204.44000244140625,0.07090412251784256
